,cal_y,cal_x1,cal_x2,cal_coordsX,cal_coordsY
0,338.0108185118445,107.71200140299702,48.2429252658036,0,20
1,295.44556289672875,88.90388239078226,48.144709714702024,0,21
2,274.31021822096767,105.94590484653435,55.06889266640668,1,8
3,413.71400355954955,117.9470187988914,47.144031866389376,1,24
4,296.99728145492315,84.38431726353875,42.145715206631614,2,15
5,229.2266257656548,87.98191112866166,53.41201210740636,3,3
6,420.54226229134133,108.63111775809679,50.83169621474139,3,20
7,373.3817408171255,93.94282280420978,56.757726274313924,3,23
8,369.2364329480681,97.73686013060087,48.86626886036954,4,10
9,373.1281543620139,100.36566461594856,44.57518365286003,4,11
10,431.13569552008556,110.54658285995902,43.912761660563596,4,17
11,427.68528274703993,108.75529897356363,52.24267410449565,4,23
12,241.13831481959875,98.39172381338808,45.30954536644291,5,2
13,351.0273146267645,92.00641172167998,51.55510955274133,5,7
14,333.8742970571495,87.11538195749264,44.6951707178613,5,8
15,409.3239105525803,88.85140378444666,50.70306906543503,5,13
16,439.8335286889132,109.40044650429206,44.56810040897862,5,22
17,258.89615487737836,94.47018445556937,39.245901587429685,6,3
18,332.7400798046432,106.33886703842359,50.72182398294381,6,4
19,419.03567066397494,88.70431017249686,46.25790795740197,6,18
20,382.76364299725674,84.34881150399781,45.80528423167709,6,21
21,410.55691198464797,114.03090648521194,38.268384562188956,7,8
22,466.26476849519247,89.94603717273193,61.84527089474538,7,9
23,489.6683630466901,108.1666440479031,50.46300020815804,7,11
24,275.4838853701501,81.22773454937357,54.36977748888819,9,2
25,400.03636932280335,100.85455951959524,51.3205580418353,9,5
26,499.95766358486503,99.72866610498697,47.155878590393215,9,19
27,466.4008352177909,95.39205446391122,55.27536841138014,10,7
28,530.9746510963578,106.3691026753082,46.072889550288444,10,19
29,470.5332289405052,92.70409583753063,45.171581794380046,10,20
30,236.39286084194498,96.38787141823174,48.74317400885887,11,0
31,495.5085651947696,112.18662997621999,44.56234135453352,11,8
32,608.4138659073583,103.3508639480177,63.08430105238694,11,11
33,474.17730530185764,94.65443927474159,36.094353473875074,11,15
34,535.323218257531,100.52451512446717,53.40052263909472,11,20
35,484.9277656903637,107.00546324957942,44.472556654489345,11,23
36,311.69780188310096,108.51766413010267,50.23156474175099,12,1
37,362.10051430823916,86.18279953562775,41.611062474883106,12,5
38,311.167391144195,101.61767746834741,53.67465067767536,13,1
39,327.65255701749356,105.87852591316002,35.47739029317373,14,2
40,478.77040304709254,101.50874830504664,42.25721590558053,14,8
41,539.4673723630857,99.07029241376847,43.00716043153667,14,17
42,505.5703181052407,108.06704956632413,48.04738619358067,15,7
43,562.3329178798591,105.41173917343356,45.6975399311124,15,12
44,564.2519501471389,92.51730017958933,53.54159295414925,15,13
45,466.52365149031033,100.64808994518246,35.786496831345815,15,24
46,395.2197781076089,103.43743485460789,48.71988115447437,16,3
47,450.3822198507791,92.68964812302289,40.544675092868204,16,8
48,632.0295820722303,115.60683692068545,49.459433604474754,16,15
49,615.2293206029523,114.6683601038477,48.914034128100205,16,19
50,425.36095647059705,98.87860864495907,53.08326161074898,18,4
51,507.8592659549882,106.36437421243832,46.16161359325299,18,8
52,629.5560340590022,117.61050061251542,48.68114725591978,18,15
53,542.9165041614995,92.88063206155826,50.67433149977118,18,17
54,607.6321835357742,109.01607972401342,51.73820885546607,18,18
55,524.6168742269143,101.9608312327674,56.79924355386218,19,8
56,541.4073348521675,97.15863304121137,54.75410337664738,19,11
57,559.4623485254255,105.95924234956834,44.531722394776466,20,21
58,369.19752848254296,110.29120658983834,37.34827939438536,22,1
59,426.6571243913512,87.13108719361477,52.09891714975512,22,9
60,523.8901883731687,100.94029148132367,45.50686416932399,22,17
61,540.7714922992684,99.35803019161808,54.33334764954655,22,22
62,465.41119521864454,94.02119388775509,48.28542556486928,23,14
63,566.581699227274,112.54833313471191,54.37645991840043,23,16
64,417.78207209978757,100.54577759246251,54.63256148523223,24,7
65,498.50892492229764,102.09557723514223,53.07955883473704,24,16
66,569.0683603857656,102.02821357619331,55.47818329756483,24,24
