,true_y,pre_x1,pre_x2,pre_coordsX,pre_coordsY
0,963.599419756574,505.0539507814124,455.4305290737955,0,0
1,1262.0598734899588,506.4924568951754,456.3812499851223,0,1
2,1480.278102296391,502.83220738527893,453.8325292153255,0,2
3,1565.2550431163386,497.77855852224025,441.09891937603476,0,3
4,1541.7526469864792,498.717312187815,440.23096112760834,0,4
5,1414.9989685864698,505.89312607060225,441.81580798829316,0,5
6,1210.2416400146874,503.7086883519106,451.0653019552016,0,6
7,995.2879451368759,498.1699584270442,451.9020932412875,0,7
8,869.5338804223779,512.507566980641,455.9782672023163,0,8
9,825.6101286824472,493.6805115220696,451.75442844300574,0,9
10,943.0447971926125,510.65577108189177,445.39755806714425,0,10
11,1156.8762056773521,500.6946954685851,443.93572008886844,0,11
12,1451.0467968553853,500.13963293360507,447.97952767670694,0,12
13,1769.4178989619002,507.8142367637517,454.882832594564,0,13
14,2084.3853119223427,501.51353340494006,452.0394938704322,0,15
15,2011.8192670244973,484.04711134926544,460.65192566431097,0,16
16,1903.7877403943603,499.0857756108652,447.4891572265299,0,17
17,1482.0779827164304,495.38051803452515,448.4973855280518,0,19
18,1363.7400505107091,503.54246321358767,454.6089069450037,0,20
19,1344.0269241775507,508.1055875298699,452.32444942857916,0,21
20,1455.6882113791733,509.07084375750225,451.66243909780394,0,22
21,1649.3203255335386,496.82618865192313,446.4991504652583,0,23
22,1958.6865462370229,497.36759451917646,463.6720818401465,0,24
23,1364.2481615411923,488.13292110549855,449.5689945257164,1,0
24,1810.5236070225262,503.0881340913723,448.87243270329304,1,2
25,1814.1805920509385,497.68089905734047,450.15250145214367,1,3
26,1746.5109669275591,512.1399274140283,457.3276287261932,1,4
27,1370.6347785483056,506.84153423302604,456.7969201295184,1,6
28,1230.2726822231814,494.93050520007296,451.61125713269365,1,7
29,1234.0910834186193,498.57699257178626,455.9667557346865,1,8
30,1342.161111477763,496.5807719255278,449.36243808328726,1,9
31,1618.5147789999342,509.3602469322119,462.84246766708634,1,10
32,1889.2834724730656,504.63444440495505,451.081431659414,1,11
33,2195.539878596015,505.36183661883587,455.4116238679481,1,12
34,2356.794787910368,491.3023791418221,444.62846750134054,1,13
35,2489.9490677057925,499.33853578988726,448.10550162627044,1,14
36,2468.5808773352146,499.7291304250255,454.6423392588779,1,15
37,2321.044436209258,505.1213994747199,450.65776964002225,1,16
38,2044.165648778027,489.0998474718114,445.8674151730618,1,17
39,1898.8058053412421,513.8422697121155,462.1495072325928,1,18
40,1663.772404809573,489.68547276986516,450.53005334019946,1,19
41,1650.995757899666,509.1199162591154,456.2303203509887,1,20
42,1659.663305398541,486.39297172715743,441.1064370590652,1,21
43,1857.2963628338653,486.64835874439666,451.59687465803,1,22
44,2191.8326165116086,513.5663877942058,459.9162291220477,1,23
45,2391.3758483415854,501.1132959066686,453.68830503571354,1,24
46,1746.9712503981355,504.08198039727637,452.9493872156501,2,0
47,1921.5311622341283,498.7738548780793,446.64887473878264,2,1
48,1974.076763601298,495.3846607242739,449.50801570759353,2,2
49,1926.227913548565,500.58215572491764,453.70938627152157,2,3
50,1783.075442618185,502.95445153165065,452.14481882200266,2,4
51,1619.4618163672258,502.05290885402707,447.71738731974943,2,5
52,1531.509938070056,500.45614042895687,450.0399065045125,2,6
53,1697.3797153167204,508.19405859191704,449.6239338903589,2,8
54,2265.0656163128374,505.5737388269022,450.4550319346852,2,10
55,2556.2903240190076,506.74276917933065,443.89102023352274,2,11
56,2880.636445561154,498.0350506541469,449.5401420929367,2,13
57,2902.9489635974373,514.0884678206017,452.2754935815884,2,14
58,2653.6705271787623,486.11427167655137,451.53992351696445,2,15
59,2455.0687404800306,500.73799603258897,449.10999078319736,2,16
60,2204.6713687149377,489.2655341633985,455.64647960929665,2,17
61,2034.0468352797209,501.36804647395667,451.0058553302275,2,18
62,1983.2753023379341,501.1130456857435,461.2549566776619,2,19
63,2032.3990736523845,507.44652638627247,455.00392017128354,2,20
64,2408.9207884720404,506.4361757630866,452.6893578232872,2,22
65,2602.8080947039293,500.4612097967233,452.784946223468,2,23
66,2755.635572307617,506.20726716851226,448.2370198770084,2,24
67,2026.8814958605017,495.63306971127435,446.95353337267176,3,1
68,1948.1366916579595,507.78536744013167,459.26114603858275,3,3
69,1847.7240159537066,500.4590791923446,468.1124405347283,3,4
70,1755.3117911335337,489.6217725048036,458.44803300191063,3,5
71,1766.8284815497937,508.7650790527853,442.6571774802014,3,6
72,1979.4308952680071,501.90328845058286,457.57388245798444,3,7
73,2238.0130344774498,510.8286892504059,448.86653213894994,3,8
74,2601.0138703767147,496.07144714295254,465.2478797629111,3,9
75,2928.849420756172,511.2090414614197,456.92995468817827,3,10
76,3149.040673837332,504.4506724574998,455.59991646246635,3,11
77,3228.766542896331,500.4792100806634,449.06170711171467,3,12
78,3236.392632231693,499.4533648622797,460.9651189691793,3,13
79,3122.306031072512,511.3497703360552,463.746310125696,3,14
80,2592.7795601780526,504.313047665975,457.8257810891377,3,16
81,2481.4502898497635,505.9610079331107,451.7995305407631,3,20
82,2641.5886189561625,488.2535901876909,456.0749879015639,3,21
83,2913.614000295265,485.27993154542503,456.9205797867883,3,23
84,2919.3191185965857,494.00714359711276,451.287401602223,3,24
85,1970.7426857133528,493.8738589516116,451.7578177642651,4,0
86,2000.9547571064345,500.64390717677884,450.3375960388536,4,1
87,1962.9595614998443,511.4894729238247,453.25077868339804,4,2
88,1863.379120608525,501.4637848323151,450.56928759146024,4,3
89,1812.7982549956457,491.2345049428195,444.10664603343184,4,4
90,1934.587832227745,492.0848033616922,456.7612969511569,4,5
91,2122.431962666317,510.86024374698206,449.01260272433416,4,6
92,2386.33124323836,501.77444958199845,441.3387008508975,4,7
93,2778.418453268914,502.14129901663875,450.7662239272644,4,8
94,3093.7169819735464,493.33316858258075,450.1577701938546,4,9
95,3435.924097870538,515.3604278150115,454.837636391916,4,10
96,3514.0437345289038,502.83613972553906,451.41905077208133,4,11
97,3477.390420068682,503.87783553809,446.41866831872863,4,12
98,3335.491867606886,499.5637014180056,451.1987688562089,4,13
99,3129.6144820623085,498.1251880723847,457.6482965666743,4,14
100,2858.8428153610243,508.8982889715048,445.1818070009166,4,15
101,2562.334248081046,500.46470642006216,444.9906215217281,4,17
102,2723.4401210085534,492.67848700141377,447.88487675109224,4,19
103,3075.127457623431,482.0279975286738,460.2775022140342,4,21
104,3205.5762753967433,495.7100830994217,457.7671500768793,4,22
105,2970.0884870259097,500.3976486132727,443.96251258714835,4,24
106,1876.6586953634212,508.03193899849634,450.0292534755328,5,0
107,1838.7234966282235,490.6378986685007,453.76156020784407,5,1
108,1812.0276535089226,507.68546585821144,448.429801446985,5,2
109,1840.3259746393549,500.702816447314,455.2042505607747,5,3
110,1960.6196335096276,497.4612017617419,456.72640190768834,5,4
111,2170.09966461129,498.72110805216903,450.1168824041053,5,5
112,2513.225205910515,513.3921962313381,447.9171217164453,5,6
113,3578.5771452193235,512.5090491681113,451.70779164071047,5,9
114,3655.809529711014,487.00175276031723,453.38368984524783,5,10
115,3759.5220865471824,506.24414137076786,462.3040333519139,5,11
116,3577.0505620154363,501.9392947286051,454.92172298536985,5,12
117,3334.615126180237,504.93087596244277,447.9994513629201,5,13
118,3153.979174443828,526.8136473814017,449.9429843928261,5,14
119,2924.180669381534,508.5830822865065,448.31326575105726,5,15
120,2887.0370036466293,494.5927156198823,464.7895907243588,5,16
121,2855.5705295157186,495.96639212914516,449.0172401674114,5,17
122,3026.5494075190004,502.9107469407124,454.56720230714853,5,18
123,3202.377612369192,502.58386553876034,452.21230470674396,5,19
124,3324.7119713799398,483.9533236208892,458.5051729888813,5,20
125,3391.292232161456,497.7619720733678,438.1792830532157,5,21
126,3444.8557718047473,509.26335534078254,455.43529214374956,5,22
127,3211.6897868604665,501.6834481019301,455.01500948092365,5,23
128,2823.289584281615,493.504249196412,443.58814415887315,5,24
129,1606.7315065215087,497.18844232241577,439.33511893117765,6,0
130,1621.9533106372737,495.57193254746613,445.2764551956421,6,1
