,cal_y,cal_x1,cal_x2,cal_coordsX,cal_coordsY
0,526.4232459780715,132.54641620592548,236.67763099050697,0,14
1,559.3611236125804,133.40858938504363,223.05223142871424,0,18
2,489.1860258173281,196.37983786895833,232.87233045121687,1,1
3,591.790799497759,188.2401942013344,216.3892680430445,1,5
4,872.9588163437268,268.5164894562909,199.12526440894115,2,7
5,898.3128236111817,247.54273976107885,196.09968592493306,2,9
6,1075.7952069583225,257.2719114614508,232.06010399706034,2,12
7,1021.5774117364618,242.15703155660472,203.89259973717765,2,21
8,593.3739026528971,286.20815963845257,234.05896608316837,3,0
9,759.2897722039975,309.16771265690915,207.6309582057281,3,2
10,1343.048552219456,308.2807061156536,215.6304095642484,3,15
11,1268.6713566552276,287.60295794952214,203.95191867262227,3,17
12,1221.6471709067475,294.13628823580643,177.01379764040246,3,18
13,1298.3609978283991,305.54564763566634,199.30863165178744,3,19
14,1264.855119217447,299.07278616352846,221.93137104327153,3,22
15,1458.6550102338397,328.208883135885,195.16209215396967,4,16
16,1467.6569328944129,333.67157189855067,194.71320552172784,4,18
17,1469.7035706236766,337.62077511019754,202.94642309988552,4,20
18,1405.7072800684914,333.79095890709425,233.8392171835164,4,23
19,1349.101175539887,350.18324011098315,203.0059481348013,5,7
20,1444.1954638213979,336.440393472677,221.05897219678536,5,8
21,1095.749491485015,334.71196339032304,179.6128801814245,6,4
22,1623.301874737548,324.888067218884,190.60653704280602,6,15
23,1609.2962431774176,321.6780211664483,189.83308985016208,6,16
24,1709.9523884968703,306.529661475842,231.1981152319893,7,19
25,742.2007910098117,255.54152418913412,186.9013033289515,8,1
26,1666.9854101056887,263.9986145075549,215.93363827958896,8,17
27,1158.523281934465,263.096998291323,189.6749054262366,8,24
28,1562.4711551732507,207.85417450456092,207.2784161380321,9,15
29,1289.1777560155213,210.76977055254855,208.01541992940636,9,21
30,1331.6381567937826,134.97927467439203,192.40602471579027,10,13
31,1367.3136673628765,131.1263995519708,203.21806870083418,10,14
32,1399.2486554000816,144.12245871165612,233.79686272855326,10,18
33,780.667457920293,65.92940007734873,231.6738789138153,11,3
34,1137.4738555506249,80.6896361079724,204.47046792081554,11,8
35,711.8923325528899,77.04594265251839,189.40964922657858,11,22
36,900.9074403949015,20.796977769093587,196.0929549660377,12,7
37,1003.6003548211958,25.94636786742967,195.67104569363002,12,9
38,1015.0636695983752,30.88440127883777,188.97361108321735,12,10
39,424.8850429765801,23.86994209179025,200.21434538257483,12,23
40,755.5771806752025,-28.941807010869894,193.8911128148502,13,7
41,441.94062156367016,-23.50124872115137,193.0959596950523,13,21
42,125.71944410766014,-49.430482948130134,229.40243513099284,14,0
43,424.5754993176871,-44.98541678028843,188.2944802126217,14,20
44,514.7121527895124,-47.37268933710686,205.60507796329418,15,4
45,756.294608027549,-58.10985752214884,205.2333798045914,15,9
46,940.8577768796505,-58.72765713202679,237.5398783189366,15,12
47,309.34200966863733,-47.97433788658165,204.17653844513023,16,2
48,554.0029337199536,-29.07027636519794,188.73749833685793,16,5
49,868.8237513255281,-48.292530883493896,225.7958146914666,16,11
50,544.5752890922804,-48.50627741125055,198.36882928571478,16,18
51,787.6567449134429,-10.696957646645842,195.34308427436383,17,14
52,670.3492704865217,-25.12686656006781,193.2919491160876,17,16
53,726.5333958515068,26.09852984396923,198.6436863597341,18,6
54,1010.2763351030579,73.48875470195946,207.09733882034178,19,11
55,987.0423340035746,76.70419705911954,195.37085104160133,19,14
56,867.3154023493591,199.14550292904613,185.14924076801745,21,2
57,1347.1118587880012,193.67139067499784,216.5706465477885,21,16
58,966.5481351755213,249.77838301967543,196.17514415589702,22,1
59,1372.3629873858708,268.8152847151164,188.93080141425708,22,9
60,1423.9772357075483,252.26704569141853,185.8507708555598,22,23
61,1298.8027550761103,299.5069428867566,238.45920050329255,23,4
62,1374.568154192795,309.0555488143626,213.53197420320853,23,6
63,1568.4221205485735,289.99382632188946,223.4555341977952,23,15
64,1684.131256239679,303.8882858640368,238.17612990917297,23,17
65,1198.7015362190352,330.062583713585,205.44638192325232,24,0
