,cal_y,cal_x1,cal_x2,cal_coordsX,cal_coordsY
0,207.66509157206804,108.99081985072124,49.47720593101958,0,5
1,220.00663544022,90.30526450509223,59.38559430282485,0,9
2,285.93473548574195,101.53903007373177,54.33395582289142,0,15
3,190.73251080501254,97.50528123205923,66.78295541671699,1,1
4,277.46610501185455,101.74814462563924,54.631521112828835,1,9
5,299.3418980304702,99.8041842288633,48.79516416686052,1,13
6,213.53520575563968,95.85430031005188,39.793611286508295,2,4
7,241.81262012882814,100.76670239463657,44.271804965542586,2,5
8,302.9548414598901,107.84704562649718,49.26139277651141,2,8
9,330.57471152965564,98.798555389201,44.15071793852268,2,14
10,366.74226041986543,98.45504975694676,48.976317093689296,3,13
11,358.02641754208645,86.40258303208881,54.76087241569218,3,21
12,321.5880531221297,88.22506065624846,40.42880324262374,4,10
13,391.5868297276352,99.28910888804252,44.26875044778751,4,22
14,368.4591233643792,91.38016245211698,52.20180116983478,5,8
15,386.779722298228,81.09403618660066,48.68793551176157,5,17
16,412.4583743396403,90.88796010093714,48.35011564727709,5,18
17,412.8898367619384,95.29910545282961,55.61412748767507,6,8
18,493.8074919258049,107.02810034512606,54.08030607076823,6,19
19,292.8683984547872,107.98946040741153,50.78261058739938,7,2
20,436.19763398783186,105.33717377243312,49.80524359678183,7,8
21,458.0427187295225,89.4033771804816,56.63990125137307,7,10
22,455.7362464790613,99.49074633661317,47.62004858965999,7,11
23,493.8916973073059,112.27380879084767,45.05904213049169,7,13
24,452.51702711055884,91.43773083328497,53.60979221026038,7,20
25,227.6884882703475,103.3074695046605,52.779078717564325,8,0
26,454.0075011997253,101.56264808477238,56.5552660595383,8,7
27,445.07282676770785,93.12507788456828,54.05956302132588,8,8
28,515.5242108084904,113.95262663825457,50.93198362497689,8,10
29,531.789576198789,113.81227767651805,45.064637405118646,8,16
30,439.22336929654887,93.52426635723032,45.63261434580038,8,21
31,349.54072979267255,121.20070490710052,53.14376690049018,9,2
32,403.6146472438328,100.03717251903065,53.00922740853076,9,5
33,461.38805919808976,100.5217796299282,55.763885089443555,9,23
34,459.1939748767107,92.82704016005714,54.95012962905993,10,7
35,578.1593351555263,116.852381584335,47.53090361724301,10,18
36,506.5807067681055,100.70434382146604,52.76661965060966,10,21
37,466.69247554787955,103.1033923789446,47.1633139686533,10,23
38,415.9493989538793,95.58017765785716,36.4688391186631,11,8
39,526.9716067420926,107.58077932049099,50.14292072092943,11,9
40,521.1280025959738,93.37548218553789,53.90889668764947,11,10
41,571.1919768247421,101.46011694986582,54.69646138789231,11,12
42,522.9657348464741,99.30905788648566,44.35613759515377,12,12
43,376.26662677987616,92.50908237963489,39.096118613142764,13,5
44,531.1675961819343,103.56058804699654,46.429465377851066,13,10
45,648.797295678761,103.19449798715918,63.70012068440741,13,14
46,447.3703394060293,95.14400284569572,47.89560349060211,14,24
47,503.0026935231731,98.85228740019004,53.76688245753432,15,7
48,553.5520812059005,97.77198572951559,51.123445674243435,15,11
49,283.88977764355843,100.11850719274707,47.58265950062678,16,0
50,538.0710267094465,93.94357554972085,46.25412290231085,16,14
51,300.065932777738,102.01298499552348,51.116529120646675,17,0
52,516.8500025092669,110.50284352864391,48.75362441162199,17,7
53,553.8810872930791,93.1052895700084,51.56000063913204,17,14
54,497.22726627698,96.50120718113972,49.22042139244024,17,23
55,527.2773097836973,110.04183891201626,48.034035923661264,18,8
56,552.4151917972528,113.12558663975568,47.56971639855913,18,9
57,504.3404610788475,107.40475938204833,57.21979728667172,19,6
58,563.1042263430352,96.68445900036076,54.41048713182641,19,17
59,458.8978497151321,92.81876641826608,44.832783962756274,20,9
60,332.70903212114354,93.81828677927406,49.85999114733224,21,1
61,546.5409352971993,97.86177876645274,55.742053941145585,21,17
62,386.78976786798285,113.35199764610871,44.65991622306436,22,1
63,542.6430720729462,111.67012982681725,50.50987750543634,22,12
64,531.7694912866975,100.71722071518344,46.497042561924474,22,19
65,481.64143666044845,96.18694329685283,62.518813372467406,23,12
66,525.0513359145544,95.35748442888604,54.75776680382549,23,23
