,cal_y,cal_x1,cal_x2,cal_coordsX,cal_coordsY
0,267.8842390521325,96.88570075258225,87.28261594147432,0,10
1,245.0167896001262,84.06870044323661,80.25282137893042,0,11
2,518.7012582834029,219.2443832152341,78.62534369079762,2,6
3,654.834990423835,192.31721316887422,76.96397536151338,2,17
4,606.1519658896638,251.29264642315366,70.65856848066286,3,6
5,867.6153816462626,249.2226830670552,103.51891439851991,3,13
6,549.4408618121231,287.54051390038086,102.43616545879789,4,1
7,614.9528595297451,277.79469510932444,87.0851329586493,4,3
8,673.5843914511898,284.98430436235907,69.88301750628898,4,5
9,761.071201401185,279.14845728355175,78.92867915284168,4,7
10,986.8440388065599,269.25678542854,80.92593320119332,4,19
11,1086.0400222382502,288.44513343784854,98.70708156264051,4,21
12,1035.8770045741953,277.2034982309571,99.83871389064254,5,12
13,1020.3384442789159,290.42898744480306,65.46420764255073,5,16
14,1151.4800823498938,290.1257543376407,101.12819589486506,5,19
15,1162.2817919650533,280.5992691625787,98.59191484386184,6,19
16,1185.0626645035943,280.3265190288971,117.19506897718958,6,21
17,1091.339650333883,285.6809891682452,88.11935587514242,6,24
18,813.629510860721,260.6668632675217,90.90073096200828,7,5
19,806.0062062983241,212.02388730512055,108.1128287963557,8,5
20,813.5420299806336,192.29506087603102,95.9883043923308,8,7
21,950.4681030224743,211.49439030081248,100.68789406825904,8,9
22,1062.1373746606534,206.013427456659,107.7266817639413,8,17
23,308.46136329186726,138.9963837551055,61.619054532087844,9,0
24,804.8453767000436,156.97091561957464,75.32543490200649,9,13
25,768.2826279443117,158.20622245551039,92.81436589518853,9,22
26,816.6365510684183,102.12132855844881,109.94516430253515,10,16
27,772.3978133164455,91.04379567832018,112.43073457968036,10,17
28,435.6937208461237,21.585654754584084,88.35695236183109,11,7
29,425.41070147058576,21.13472851654113,81.07980782571197,11,8
30,484.42554858068087,36.21749390154116,97.81548623911935,11,19
31,313.66714497726923,-23.655882765761746,82.19825778803218,12,8
32,248.41004831526848,-18.957040225914866,78.13232331942127,12,18
33,191.13730924274176,-75.65978792601128,84.13541379870689,13,10
34,163.39282399226548,-70.78090702571416,88.7157510343608,13,16
35,-47.82397309185548,-68.78402577252912,77.59812639807232,13,21
36,234.72759582494876,-101.76713881147606,113.24827027271061,14,12
37,12.696047467448206,-96.60610784134263,84.32513922069353,14,17
38,-24.31472566914746,-113.4141919035805,74.43036139125292,15,6
39,-120.54748463278582,-110.36991517210869,90.72404971166344,16,1
40,-54.285557733997955,-98.56935146555097,77.02413709582537,16,3
41,-14.337536713116819,-85.91306832014624,71.02752209534458,16,4
42,-5.961784977736422,-97.89870496399222,73.23038676314326,16,6
43,234.3619057939322,-82.87970344602644,111.4045442682471,16,12
44,-146.665902387992,-106.52852214037662,70.62324605019954,16,18
45,-202.1273337486998,-90.42947703787121,114.4027124644741,16,23
46,-21.341844340349752,-67.58960235935321,63.5477567068723,17,3
47,5.663984077933292,-61.27429932080389,70.08437570062065,17,18
48,58.80091006426618,-32.533395149892385,94.85886484141794,18,1
49,68.43636267489985,-25.347919646583236,69.34178169387218,18,2
50,-64.50108533190817,-34.98346305280869,90.05081224470771,18,24
51,174.88574972886067,23.17919161273109,77.1287300752077,19,1
52,402.25281764252037,34.05533264063051,116.78346421727255,19,21
53,324.5713284194973,41.652849069137304,94.19147051820823,19,23
54,351.1948418197975,89.65606518744993,75.14679852152402,20,1
55,646.4475646341887,98.51751234344461,105.46461014471092,20,8
56,614.8802506955506,97.05813842771661,93.01892975029344,20,21
57,782.7684949919708,156.5587330242304,87.78602763523837,21,9
58,861.4786946209974,160.05077350204158,81.37413354351739,21,22
59,903.9201537165302,210.36991466698538,104.44731945252704,22,6
60,904.7517359684924,205.33472584103725,100.02940763205186,22,7
61,904.5481782274492,194.9601390596094,85.02488554780791,22,10
62,1052.9417190974648,196.28791809279485,111.30209068041071,22,16
63,1075.6179271670494,197.21736058415064,116.98674313492305,22,17
64,1123.3488459323394,259.01126810073964,78.06770038478645,23,11
65,1082.1883290409094,284.6105579010351,83.65068223571082,24,6
66,1313.8692559411083,269.59579301667134,74.96216198512887,24,19
